0 0.0
1000 14.0433900462
2000 16.6810205403
3000 17.2127563798
4000 17.2847055105
5000 17.2593066473
6000 17.2180140782
7000 17.1801646404
8000 17.1524255525
9000 17.1300086927
10000 17.1115562716
11000 17.0969053789
12000 17.0863509519
13000 17.0808653024
14000 17.076357291
15000 17.0713438141
16000 17.0680882098
17000 17.0656386927
18000 17.0637812532
19000 17.0617939589
20000 17.0598198574
21000 17.0558219
22000 17.0531440049
23000 17.0486206666
24000 17.0437532065
25000 17.0402954111
26000 17.0399636694
27000 17.0388468458
28000 17.0387224687
29000 17.0386222059
30000 17.0377280147
31000 17.0350212052
32000 17.0367353579
33000 17.0390850138
34000 17.0422995196
35000 17.0482954548
36000 17.0581849942
37000 17.0695677593
38000 17.0803320784
39000 17.0908258085
40000 17.1009591532
41000 17.1109490817
42000 17.1189709251
43000 17.1224831407
44000 17.1229052333
45000 17.1200962571
46000 17.115096141
47000 17.1092101671
48000 17.1024788181
49000 17.0974414705
50000 17.0967705219
51000 17.0971952765
52000 17.0996030664
53000 17.1050096413
54000 17.1139511933
55000 17.1238693011
56000 17.1359819761
57000 17.1445079796
58000 17.1490003064
59000 17.1511898946
60000 17.1473138275
61000 17.1401691387
62000 17.1288147362
63000 17.1150358705
64000 17.1004794817
65000 17.0852815728
66000 17.0703101039
67000 17.0560417531
68000 17.0421766965
69000 17.0319915486
70000 17.0249950391
71000 17.0216431727
72000 17.0230898192
73000 17.0269610943
74000 17.0345988077
75000 17.0452599729
76000 17.0573199451
77000 17.0696027069
78000 17.0817514355
79000 17.0942252339
80000 17.1043881749
81000 17.1157963498
82000 17.1266594392
83000 17.1374885515
84000 17.1492862489
85000 17.160009434
86000 17.168289057
87000 17.1719007104
88000 17.1716541505
89000 17.1705752227
90000 17.1648383436
91000 17.1553113437
92000 17.144056609
93000 17.1319958195
94000 17.1172895851
95000 17.1008546397
96000 17.0845265569
97000 17.0691662031
98000 17.0561113136
99000 17.0489642912
100000 17.0448818287
101000 17.0455925461
102000 17.0502576856
103000 17.0595777864
104000 17.0729984064
105000 17.0852695263
106000 17.0978414448
107000 17.111656791
108000 17.1219667554
109000 17.1273235221
110000 17.1269419293
111000 17.1203778338
112000 17.108899456
113000 17.0952768968
114000 17.0828978536
115000 17.0732462172
116000 17.0679329674
117000 17.0680560286
118000 17.0730791287
119000 17.082191931
120000 17.0947646444
121000 17.1072101387
122000 17.1187215692
123000 17.1247078957
124000 17.1259510046
125000 17.12265834
126000 17.1128471144
127000 17.098322955
128000 17.0840519907
129000 17.0702596287
130000 17.0557361613
131000 17.0461436507
132000 17.0423289897
133000 17.0416234974
134000 17.0415889952
135000 17.0437916456
136000 17.0492200768
137000 17.0546403977
138000 17.0568007041
139000 17.0566018103
140000 17.0540519696
141000 17.0513310391
142000 17.0493535001
143000 17.0487573807
144000 17.0507568813
145000 17.0557395197
146000 17.0644910575
147000 17.0765481658
148000 17.0904510702
149000 17.1055163069
150000 17.1199343065
151000 17.1347190434
152000 17.1509600867
153000 17.1709650246
154000 17.1937086984
155000 17.2144798299
156000 17.2328773187
157000 17.2491546868
158000 17.2605714574
159000 17.2667493452
160000 17.2672245577
161000 17.2615945478
162000 17.250360692
163000 17.2343624899
164000 17.2152443759
165000 17.1948104401
166000 17.1736089658
167000 17.1536096207
168000 17.1348386284
169000 17.1187911983
170000 17.1036820341
171000 17.0912644446
172000 17.0789950221
173000 17.0674464576
174000 17.0576831449
175000 17.0495931521
176000 17.0420876338
177000 17.0372158343
178000 17.036278687
179000 17.0377930843
180000 17.0419885373
181000 17.0501438814
182000 17.0588749698
183000 17.0670222321
184000 17.0735069791
185000 17.0773681807
186000 17.0762153777
187000 17.0720096977
188000 17.0657110491
189000 17.0599972034
190000 17.0571480509
191000 17.054682046
192000 17.0538016628
193000 17.0541859217
194000 17.056395396
195000 17.0614126094
196000 17.070331644
197000 17.0789470889
198000 17.0855749025
199000 17.0882427125
200000 17.0889051409
201000 17.086882645
202000 17.081926257
203000 17.0755545817
204000 17.0694334764
205000 17.0629722935
206000 17.053926414
207000 17.0460402385
208000 17.0386598495
209000 17.0309318861
210000 17.0235234092
211000 17.0190654619
212000 17.0186101523
213000 17.0220379063
214000 17.0303744104
215000 17.0440350463
216000 17.0643799557
217000 17.0866713113
218000 17.1135950866
219000 17.1431533475
220000 17.1683378698
221000 17.1920429309
222000 17.2121901086
223000 17.225505502
224000 17.2330783285
225000 17.2366517369
226000 17.2365995842
227000 17.234145508
228000 17.2290144005
229000 17.2209243679
230000 17.2120272858
231000 17.2044891365
232000 17.1965405992
233000 17.1911066039
234000 17.1855417206
235000 17.1798074755
236000 17.1728832193
237000 17.1656657504
238000 17.1583229045
239000 17.1500476722
240000 17.1407638867
241000 17.1335158266
242000 17.1275689039
243000 17.1219892668
244000 17.1166198518
245000 17.1140098341
246000 17.1160454267
247000 17.1166145283
248000 17.1165563613
249000 17.1169714829
250000 17.1182866411
251000 17.1210185212
252000 17.1270142012
253000 17.1323402435
254000 17.1391328583
255000 17.1443268404
256000 17.1497257513
257000 17.1552201985
258000 17.1602869768
259000 17.1659554098
260000 17.1690871684
261000 17.1712837935
262000 17.1735297978
263000 17.17702644
264000 17.1781487043
265000 17.1800526003
266000 17.1797923884
267000 17.1778435249
268000 17.1770195762
269000 17.1765552361
270000 17.1758925661
271000 17.1730416376
272000 17.1706436584
273000 17.1670853913
274000 17.1623904908
275000 17.1593397006
276000 17.1552891057
277000 17.1488637436
278000 17.1411296532
279000 17.1327876639
280000 17.1248989797
281000 17.1188692947
282000 17.1114835883
283000 17.1036249998
284000 17.0953155673
285000 17.0877992931
286000 17.0816696428
287000 17.0765602799
288000 17.0714396992
289000 17.0657448451
290000 17.059806674
291000 17.050250092
292000 17.0376810235
293000 17.022451698
294000 17.006316661
295000 16.9897710481
296000 16.9742355558
297000 16.9636255809
298000 16.9579526938
299000 16.9584692316
300000 16.9657209343
301000 16.9792921065
302000 16.9979785478
303000 17.0227886609
304000 17.0452483689
305000 17.0655055723
306000 17.0842788162
307000 17.1021881157
308000 17.1158817321
309000 17.1274293867
310000 17.137096025
311000 17.144628714
312000 17.1512171552
313000 17.1562233709
314000 17.1579106569
315000 17.1577503775
316000 17.1582647836
317000 17.1587122777
318000 17.1597277405
319000 17.1611806332
320000 17.1628659793
321000 17.1630149491
322000 17.163195506
323000 17.1638129459
324000 17.166385623
