0 26.6422837696 5.89536754357 7.6873511022 0.0 0.0 0.0 23.4046027287 4.41921440567 7.89986448705 29.8799648105 7.37152068147 7.47483771736 25.0443964004 2.80740781797 6.93524757659 28.2401711388 8.98332726918 8.43945462782 27.0997975023 5.55818302924 3.81887752885 26.184770037 6.2325520579 11.5558246756 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.7486218434 132.912750496 
1000 26.8318622964 5.72186354893 7.69209480133 0.00593080743122 -0.00568443511359 0.000168023012255 23.4987492148 4.28599754951 7.90932075846 30.1629574106 7.15892216815 7.4765666525 25.1667123747 2.72132158086 6.94138016274 28.5110346098 8.72071809826 8.44694637011 27.228753883 5.44634240108 3.82306330819 26.4073858098 6.00852337951 11.5574967983 0.00297170411628 -0.00404354114832 0.000360504522501 0.00881635713793 -0.00703578342175 -4.62787028492e-05 0.00367352973421 -0.00275341574805 0.000231853010473 0.00842639783388 -0.00878007952093 0.000196431681419 0.00373728537919 -0.00347061853535 0.00013084726027 0.00723242499757 -0.00747602642907 8.59752064655e-05 90.7242282988 133.073164656 
2000 27.165044327 5.40513850202 7.70290538264 0.00716729166355 -0.0066455001509 0.000243477477968 23.6716885676 4.06552241377 7.93317230598 30.6509892664 6.76580430718 7.46891526444 25.3709608796 2.56624042042 6.95460056385 29.1354608012 8.24780774326 7.65648026056 27.4351173993 5.2527030969 3.83202620474 26.8236856419 5.59224069648 11.5638312824 0.00386796520036 -0.00457178174139 0.000565316793874 0.0103346297564 -0.00827361255159 -0.000260069527299 0.00437426214195 -0.00329391086971 0.000262612066743 0.00946518204227 -0.00965160857779 0.000405780752569 0.00440995648857 -0.00410280334038 0.000231170013461 0.0091071829624 -0.0086969466483 0.000121035774886 90.6858776172 133.320777797 
3000 27.5380672128 5.07377944575 7.71508574313 0.00771173551848 -0.00653832368481 0.000236688942671 23.8828427161 3.83881083293 7.96447123144 31.1864141368 6.36173456112 7.92533016936 25.4497738478 2.39574703442 7.7635524557 29.6127912017 7.77096647726 7.21653335575 27.6647958819 5.04460919293 3.84650535985 27.3036051666 5.16168229441 11.5665663765 0.00457523157666 -0.00445711233561 0.000682596534164 0.0112533974373 -0.0086488599069 -0.000217285871086 0.00526608139052 -0.00355482653804 0.000109524122229 0.00960961477562 -0.0090990765146 0.000501531515227 0.0047573081366 -0.00418207298744 0.000350133807794 0.0100243502379 -0.0084314263045 -2.75561650515e-05 90.6305259189 133.685188589 
4000 27.9344695568 4.75465473027 7.72613240846 0.00814123838632 -0.00621258462363 0.000202883610891 24.1296211888 3.62134104007 8.00155308945 31.752987917 5.93826105216 7.90831016318 25.7257979223 2.22068151784 7.7680563703 30.1018240286 7.3267868445 7.24279411928 27.910224406 4.83647296814 3.86721958188 27.8230821368 4.75339758997 11.5602698108 0.00530590659422 -0.00423806173261 0.000805358907464 0.0113925359283 -0.00826460353189 -0.00046212402438 0.00578383576007 -0.00344006480699 7.80706826417e-05 0.00993378290992 -0.00864404511858 0.000515089741021 0.00506287413112 -0.00413290632538 0.000478666193283 0.0107423544205 -0.00788261454141 -0.000223137761129 90.5765591882 134.067193005 
5000 28.3524862165 4.45316996941 7.73532525184 0.00858461570915 -0.00584449174737 0.000164599111865 24.4127589024 3.41582663608 7.55660340171 32.3253990695 5.53742193352 7.87927617029 26.0293230245 2.05195632219 7.77180872714 30.6051642873 6.90730765214 7.26782113303 28.1719296584 4.63217486245 3.89431327886 28.3776739206 4.37376498306 11.5442584545 0.00571930304176 -0.00376208759224 0.00080556756771 0.0114882756685 -0.00777276869468 -0.000715478931218 0.00637105186679 -0.00330545660943 7.70125405476e-05 0.0101976549128 -0.00812807858291 0.000489733287543 0.00541525116224 -0.00403197809138 0.000604028334006 0.0114399868548 -0.0073006920657 -0.000412029406258 90.5319579449 134.421307251 
6000 28.7936339651 4.17025139587 7.74252527993 0.00907060283002 -0.00547261445603 0.000123868431924 24.7171989929 3.23269297988 7.6006066509 32.9306883692 5.07276002982 8.66113093837 26.3759466743 1.88308791877 8.25153027963 31.1220408816 6.51463642168 7.29123941585 28.4528880532 4.43379717376 3.92757740682 28.9664383492 4.02263117266 11.5193888934 0.00646603669677 -0.00356395760185 0.000951038365072 0.012426205831 -0.00740087728095 -0.000925627667992 0.00737620861452 -0.00334132952099 7.51916248719e-05 0.0104876033562 -0.00757909674994 0.00043763426566 0.00583230800554 -0.00389909554196 0.000723310843309 0.0121116779943 -0.00674952847935 -0.000575661358766 90.4988838823 134.729967496 
7000 29.2604499133 3.90578491131 7.74775499042 0.00961056342841 -0.00510785912721 8.62595666355e-05 25.0612716741 3.059123977 7.65265943555 33.5555697188 4.71576528103 8.60843960958 26.765173041 1.71949910396 8.25549937769 31.29786756 6.15309247564 6.83328996574 28.7559722429 4.24263092471 3.96586181985 29.589647385 3.69837643305 11.487186862 0.00731392990915 -0.00338197238382 0.0011369946037 0.0125815757164 -0.00688909077 -0.00119677894152 0.00820339862955 -0.00320266933015 8.40214237669e-05 0.0102793475843 -0.0067325272484 0.000507694442795 0.00630227718833 -0.00374726364593 0.000806080841951 0.0128252814901 -0.00622253811338 -0.000704332690167 90.4760564831 134.985808353 
8000 29.7555349448 3.65925321377 7.75119921125 0.0102016320611 -0.00475556844806 5.21779157826e-05 25.4381748469 2.52717372477 7.06561170344 34.1918130245 4.38474789206 8.5439982056 27.1977102321 1.56240691093 8.25998053794 32.0096443711 5.83464054233 6.36360519553 29.0844111776 4.05917081038 4.0080942583 30.2494743129 3.39969169725 11.4492282369 0.00769092519989 -0.00306278967809 0.00129647513153 0.0128608802052 -0.0063519734381 -0.00137457145582 0.00911599769125 -0.00308298584287 9.96077393782e-05 0.0101166492469 -0.00602683876218 0.000368268092838 0.00684287991094 -0.00358894005768 0.000875694550301 0.0135807468426 -0.00572888020061 -0.000807515025732 90.4617520823 135.194484662 
9000 30.2814476189 3.42995067468 7.7529898972 0.0108432904281 -0.00441962687987 1.95181233843e-05 25.8440553594 2.37762263104 7.13247927595 34.8412411886 4.07966256572 8.46975335204 27.6776578319 1.41132967992 8.26585969201 32.5262569127 5.54536207523 6.38046833117 29.4409255702 3.88404886505 4.05289742789 30.9475552996 3.12467106322 11.4066854481 0.00856536492902 -0.00291956317768 0.00139078779622 0.0131400855613 -0.00584457399368 -0.00157180645064 0.0100704844345 -0.002954462961 0.000137327661917 0.0105587910203 -0.00554343442669 0.000300146339397 0.00742836637004 -0.00341540562255 0.000914379826245 0.0143435009868 -0.00527742132673 -0.000888611693241 90.4542521917 135.354716246 
