frames,  XGB 4,XGB 4/2,  XGB 2,   RF 4, RF 4/2,   RF 2
1,0.38621911557691374,0.7580457259356342,0.8009441289257803,0.38803941556235133,0.7532037279743702,0.786066210378137
10,0.5118664717348927,0.8595394736842106,0.878411306042885,0.5190180311890839,0.8628045808966862,0.8824683235867447
20,0.5098751835535976,0.8592143906020558,0.8776921194322075,0.5165198237885462,0.8613436123348017,0.8805677924620656
40,0.5411358024691358,0.8865802469135803,0.9005679012345679,0.5267037037037037,0.8736172839506173,0.8878518518518519
80,0.5270361990950226,0.8712543991955757,0.8803921568627451,0.5295248868778281,0.8663273001508296,0.8762694821518351
160,0.5469222743870631,0.8743348982785603,0.8823161189358373,0.5496739697443923,0.8736828377673448,0.8829942618675013
320,0.6147349125775522,0.9065002820078962,0.9104201917653695,0.6116892272983644,0.9045826283135928,0.9074450084602369
640,0.6272222222222222,0.8915656565656566,0.8915319865319865,0.6272895622895623,0.8935185185185185,0.8952188552188552
1280,0.637018701870187,0.9135038503850385,0.9128437843784378,0.6402915291529153,0.929950495049505,0.9356985698569857
