frames,  XGB 4,XGB 4/2,  XGB 2,   RF 4, RF 4/2,   RF 2
1,0.526699152327293,0.8752601390792346,0.8878483325719506,0.5185142886147911,0.859715242881072,0.8740799959392924
10,0.5876656472986749,0.9192405708460755,0.9239678899082568,0.5906600407747197,0.9133027522935779,0.91493374108053
20,0.6020481310803891,0.9244495647721455,0.9284562211981566,0.5943676395289299,0.916884280593958,0.9176779313876088
40,0.6166666666666667,0.9291602067183462,0.9365245478036176,0.6029328165374677,0.9215633074935401,0.9223255813953488
80,0.6363744075829384,0.9310163243812533,0.9331621906266456,0.6284886782517114,0.9300157977883097,0.9327014218009478
160,0.6654214559386973,0.9377531472359059,0.9403940886699508,0.6506431308155446,0.9366447728516694,0.9424329501915709
320,0.6599524658348188,0.9185086155674391,0.922979797979798,0.6582590612002377,0.9220736779560309,0.9212566844919786
640,0.6867562724014337,0.9134946236559139,0.9071505376344086,0.693010752688172,0.9096774193548387,0.9160573476702509
1280,0.6645604395604395,0.918070818070818,0.924908424908425,0.6807387057387058,0.932936507936508,0.9308913308913309
