frames,  XGB 4,XGB 4/2,  XGB 2,   RF 4, RF 4/2,   RF 2
1,0.525519009187351,0.8641693315060149,0.8829881731891782,0.5215471295873306,0.85795137302675,0.8752347596568703
10,0.5803134556574924,0.904638124362895,0.911697247706422,0.5806957186544343,0.9033384301732925,0.909288990825688
20,0.5846646185355863,0.9102150537634408,0.9162954429083461,0.5889272913466462,0.9066436251920122,0.91178955453149
40,0.5919896640826874,0.908656330749354,0.9186175710594315,0.5861369509043928,0.8986692506459948,0.9059948320413437
80,0.6080700368615061,0.9154949973670353,0.919971037388099,0.6039362822538178,0.9059899947340706,0.9138757240652975
160,0.6360426929392446,0.9286945812807882,0.9320470717022441,0.6305008210180624,0.9182539682539682,0.9235084838533114
320,0.669622697563874,0.9391711229946524,0.9414289958407606,0.6625074272133096,0.9309120617944148,0.9304664289958408
640,0.7099820788530466,0.925663082437276,0.922258064516129,0.7124551971326165,0.9089784946236559,0.9139068100358423
1280,0.6798229548229549,0.9437728937728938,0.9346153846153846,0.6539072039072039,0.9372405372405372,0.9230463980463981
