frames,  XGB 4,XGB 4/2,  XGB 2,   RF 4, RF 4/2,   RF 2
1, 0.9044949274307073, 0.986444832775108, 0.9891631474200282, 0.8539512645017232, 0.9752924615309937, 0.9792849861657201
10, 0.9165570175438597, 0.9883406432748538, 0.990582358674464, 0.8583455165692008, 0.9777412280701754, 0.9806530214424951
20, 0.9217694566813509, 0.9884116495349976, 0.9904062652961332, 0.872503671071953, 0.9797479197258933, 0.9829295154185022
40, 0.9297037037037037, 0.9910123456790123, 0.9895802469135803, 0.8826172839506173, 0.9863086419753087, 0.9874814814814815
80, 0.9384741075917546, 0.9923705379587733, 0.9900578179989945, 0.8950351935646054, 0.9885997988939166, 0.9920060331825038
160, 0.9325508607198748, 0.9940532081377151, 0.9954094940010433, 0.915584246218049, 0.9957876890975482, 0.9953312467396974
320, 0.9177241962774958, 0.9911872532430908, 0.986322617033277, 0.9277213761985336, 0.9976593344613649, 0.997673434856176
640, 0.8907575757575757, 0.9801178451178452, 0.9708249158249158, 0.9168518518518518, 0.9930976430976431, 0.9924410774410775
1280, 0.8484048404840484, 0.9478272827282729, 0.9832508250825083, 0.9208195819581958, 0.9860836083608361, 0.9860836083608361
