frames,  XGB 4,XGB 4/2,  XGB 2,   RF 4, RF 4/2,   RF 2
1,0.5912517131110095,0.9318181818181818,0.9382518653875438,0.5580934977919902,0.9002081112633876,0.9072128318359474
10,0.6381498470948013,0.9548674821610601,0.9607288481141693,0.6252803261977574,0.9354357798165137,0.9411569826707441
20,0.6461341525857655,0.9573860727086534,0.9644393241167435,0.6335637480798771,0.9393241167434716,0.9423579109062981
40,0.6715503875968992,0.9569121447028424,0.9640568475452196,0.6502454780361757,0.9429198966408269,0.9474677002583979
80,0.6916008425487098,0.9602553975776724,0.9649947340705635,0.6751053185887309,0.9523038441284887,0.9555160610847815
160,0.73955938697318,0.9623152709359606,0.9562944718117132,0.7036672140120416,0.9548576902025178,0.9602764094143404
320,0.7190879382055853,0.9611408199643494,0.9607100415923945,0.723425430778372,0.9596553773024361,0.9614824717765894
640,0.7203225806451613,0.9473118279569892,0.9599820788530466,0.7554121863799284,0.9417741935483871,0.9559139784946237
1280,0.7221001221001221,0.9758547008547008,0.9613858363858364,0.7318681318681318,0.9902014652014652,0.9731379731379731
