frames,  XGB 4,XGB 4/2,  XGB 2,   RF 4, RF 4/2,   RF 2
1,0.9053855134257144,0.9868027003705395,0.9899116796101721,0.8589284807877773,0.9765494137353434,0.9805720521800924
10,0.9208970438328237,0.9876019367991845,0.9896279306829766,0.8632900101936799,0.9785295616717635,0.9813710499490316
20,0.92452636968766,0.9859447004608295,0.9902969790066565,0.8767153097798259,0.9808115719406042,0.9828981054787507
40,0.9266279069767441,0.9876356589147287,0.9872351421188631,0.8852067183462532,0.9860206718346253,0.9875452196382429
80,0.9389942074776197,0.9892311743022644,0.9896656134807793,0.8996445497630332,0.988388625592417,0.9907582938388626
160,0.9347564313081554,0.9971401204159824,0.9950328407224959,0.9171045429666119,0.997400109469075,0.9962096332785988
320,0.920959595959596,0.9971330956625074,0.9908051099227569,0.9254159239453357,0.9967320261437909,0.9987373737373737
640,0.8954659498207885,0.9832616487455197,0.9723476702508961,0.9191935483870968,0.9874372759856631,0.9849820788530466
1280,0.8549145299145299,0.9706349206349206,0.983058608058608,0.9266178266178267,0.9874236874236875,0.986996336996337
