frames,  XGB 4,XGB 4/2,  XGB 2,   RF 4, RF 4/2,   RF 2
1,0.8678366580376631,0.9779452819653824,0.9823105426120502,0.8211512105984468,0.9712704938835592,0.9729328460484239
10,0.8900739041794088,0.9780835881753313,0.9821355759429153,0.8306065239551478,0.972782874617737,0.9750891946992865
20,0.8916666666666667,0.9774193548387097,0.9802355350742448,0.8383384536610343,0.9748975934459806,0.977252944188428
40,0.8998708010335917,0.9785658914728682,0.9796511627906976,0.855594315245478,0.9785658914728682,0.9814599483204134
80,0.911361242759347,0.9792127435492365,0.9803975776724592,0.8673117430226435,0.9792522380200105,0.983214849921011
160,0.9139573070607553,0.9897646414887794,0.984975369458128,0.8971401204159825,0.9864805692391899,0.9850848385331143
320,0.9058526440879382,0.9839869281045751,0.9849970291146761,0.9004901960784314,0.9864676173499702,0.9872251931075461
640,0.9210035842293907,0.9879928315412186,0.9723476702508961,0.8978136200716846,0.984068100358423,0.9788709677419355
1280,0.8376068376068376,0.9891330891330892,0.9952686202686203,0.878052503052503,0.9945360195360196,0.998015873015873
